,SpatialDimValueCode,Period,HomicideRate,childHomeVisits,elderCare,partnerVioPrevention,youthPrograms
9845,LAO,2002,8.34,0.0,0.0,0.0,1.0
9848,KGZ,2002,8.34,1.0,1.0,1.0,2.0
9850,DJI,2002,8.51,,,,
9852,SLE,2002,8.61,,,,
9859,ZMB,2002,9.0,1.0,1.0,1.0,0.0
9860,TZA,2002,8.95,1.0,0.0,1.0,1.0
9862,CPV,2002,9.15,,,,
9866,PNG,2002,9.32,0.0,0.0,0.0,1.0
9868,MDG,2002,9.4,1.0,0.0,1.0,1.0
9870,THA,2002,9.54,2.0,2.0,2.0,2.0
9871,LTU,2002,9.53,1.0,2.0,0.0,2.0
9872,ARG,2002,9.54,,,,
9874,UGA,2002,9.59,1.0,1.0,0.0,1.0
9879,SEN,2002,9.92,0.0,0.0,1.0,1.0
9881,COL,2002,98.3,0.0,1.0,2.0,2.0
9892,JPN,2001,0.62,2.0,2.0,-1.0,0.0
9901,NOR,2001,0.77,0.0,1.0,0.0,1.0
9904,OMN,2001,0.9,2.0,2.0,-1.0,2.0
9905,QAT,2001,0.9,2.0,2.0,0.0,2.0
9906,ISL,2001,0.91,2.0,1.0,1.0,1.0
9912,AUT,2001,1.0,2.0,1.0,2.0,2.0
9914,DNK,2001,1.01,,,,
9918,GRC,2001,1.05,,,,
9928,SWE,2001,1.09,2.0,2.0,2.0,2.0
9930,CHE,2001,1.11,1.0,1.0,1.0,2.0
9931,DEU,2001,1.15,2.0,2.0,2.0,2.0
9936,BRN,2001,1.23,0.0,0.0,0.0,1.0
9940,ITA,2001,1.25,1.0,1.0,2.0,2.0
9943,BHR,2001,1.27,2.0,2.0,-1.0,2.0
9948,FRA,2001,1.3,,,,
9949,NLD,2001,1.28,2.0,2.0,0.0,2.0
9956,IRL,2001,1.39,,,,
9957,LUX,2001,1.36,,,,
9958,SGP,2001,1.36,1.0,1.0,2.0,2.0
9959,CZE,2001,1.45,2.0,2.0,2.0,2.0
9960,NZL,2001,1.41,2.0,2.0,1.0,2.0
9961,ESP,2001,1.42,1.0,2.0,2.0,2.0
9963,ARE,2001,1.52,1.0,-1.0,-1.0,-1.0
9967,SVN,2001,1.49,0.0,2.0,1.0,2.0
9968,MLT,2001,1.51,,,,
9974,PRT,2001,1.55,2.0,2.0,1.0,2.0
9976,AUS,2001,1.6,2.0,2.0,2.0,0.0
9978,VNM,2001,1.68,2.0,2.0,2.0,1.0
9981,SAU,2001,1.66,2.0,2.0,0.0,1.0
9983,KOR,2001,1.71,,,,
9993,CYP,2001,1.83,0.0,1.0,1.0,1.0
9996,CAN,2001,1.78,2.0,2.0,2.0,2.0
10005,BRB,2001,10.05,,,,
10006,SEN,2001,10.14,0.0,0.0,1.0,1.0
10007,GAB,2001,10.24,0.0,0.0,0.0,0.0
10011,BFA,2001,10.43,0.0,0.0,0.0,0.0
10014,COM,2001,10.52,,,,
10015,UKR,2001,10.6,,,,
10016,MEX,2001,10.71,2.0,1.0,2.0,2.0
10017,ETH,2001,10.74,,,,
10022,TGO,2001,11.14,,,,
10024,GMB,2001,11.18,,,,
10029,TCD,2001,11.71,,,,
10032,GIN,2001,11.89,2.0,0.0,2.0,0.0
10035,NIC,2001,12.2,2.0,0.0,2.0,2.0
10037,COG,2001,12.32,,,,
10038,PAN,2001,12.45,0.0,2.0,1.0,1.0
10039,SYC,2001,12.4,1.0,2.0,1.0,2.0
10040,MDA,2001,12.61,2.0,0.0,0.0,2.0
10041,GNB,2001,12.8,,,,
10043,AGO,2001,13.1,,,,
10044,BLR,2001,13.17,2.0,2.0,2.0,2.0
10046,NGA,2001,13.19,0.0,0.0,1.0,1.0
10047,LVA,2001,13.38,1.0,0.0,0.0,1.0
10052,MLI,2001,13.91,,,,
10053,ERI,2001,14.1,,,,
10054,NER,2001,14.18,0.0,2.0,0.0,1.0
10055,CIV,2001,14.41,,,,
10056,ZWE,2001,14.4,1.0,1.0,0.0,0.0
10058,COD,2001,14.46,,,,
10061,MRT,2001,14.88,1.0,0.0,0.0,0.0
10062,LBR,2001,14.94,1.0,1.0,1.0,1.0
10073,EST,2001,15.56,1.0,1.0,1.0,1.0
10074,MNG,2001,15.74,1.0,0.0,0.0,2.0
10076,VCT,2001,15.93,,,,
10077,SUR,2001,16.01,,,,
10080,BWA,2001,16.08,0.0,1.0,2.0,2.0
10085,TTO,2001,17.04,2.0,2.0,1.0,2.0
10086,BHS,2001,17.26,,,,
10087,DOM,2001,17.67,1.0,2.0,0.0,2.0
10089,KAZ,2001,17.94,2.0,-1.0,2.0,2.0
10094,SSD,2001,18.62,,,,
10101,GUY,2001,19.54,1.0,0.0,0.0,1.0
10104,MAR,2001,1.98,2.0,2.0,1.0,2.0
10109,HRV,2001,1.99,2.0,1.0,2.0,2.0
10111,POL,2001,1.96,2.0,0.0,0.0,2.0
10116,KWT,2001,2.14,0.0,2.0,0.0,2.0
10119,CHN,2001,2.14,1.0,2.0,1.0,2.0
10121,DZA,2001,2.15,1.0,2.0,1.0,2.0
10123,BEL,2001,2.23,2.0,1.0,1.0,2.0
10125,GBR,2001,2.18,2.0,2.0,1.0,2.0
10130,SVK,2001,2.4,2.0,1.0,1.0,2.0
10131,MUS,2001,2.38,,,,
10134,MDV,2001,2.49,1.0,0.0,0.0,2.0
10137,HUN,2001,2.49,,,,
10141,TUN,2001,2.57,1.0,2.0,0.0,0.0
10142,SYR,2001,2.57,,,,
10146,BIH,2001,2.67,,,,
10157,FJI,2001,2.87,1.0,1.0,0.0,1.0
10158,FIN,2001,2.91,2.0,2.0,1.0,2.0
10164,HTI,2001,20.26,,,,
10165,LCA,2001,20.94,,,,
10172,ECU,2001,21.61,0.0,0.0,0.0,2.0
10173,PHL,2001,21.57,1.0,1.0,0.0,2.0
10177,NAM,2001,22.66,,,,
10178,SWZ,2001,22.91,1.0,0.0,0.0,2.0
10181,IRQ,2001,24.04,1.0,2.0,0.0,2.0
10182,CAF,2001,24.05,,,,
10184,BLZ,2001,25.3,2.0,1.0,2.0,2.0
10187,PRY,2001,25.65,,,,
10189,GTM,2001,29.25,0.0,0.0,0.0,2.0
10191,RUS,2001,29.44,0.0,2.0,1.0,1.0
10197,AZE,2001,2.98,0.0,0.0,0.0,1.0
10200,BGD,2001,3.1,1.0,1.0,0.0,1.0
10201,MYS,2001,3.12,2.0,2.0,0.0,1.0
10203,BTN,2001,3.22,0.0,0.0,1.0,1.0
10211,VUT,2001,3.43,0.0,0.0,0.0,0.0
10215,SRB,2001,3.41,2.0,1.0,0.0,2.0
10217,EGY,2001,3.5,1.0,1.0,0.0,1.0
10218,JOR,2001,3.49,0.0,2.0,0.0,2.0
10222,BGR,2001,3.63,2.0,2.0,0.0,1.0
10223,ROU,2001,3.62,2.0,2.0,2.0,2.0
10227,LBY,2001,3.71,,,,
10229,NPL,2001,3.78,1.0,0.0,0.0,1.0
10233,GRD,2001,3.86,,,,
10235,TJK,2001,3.94,1.0,2.0,0.0,1.0
10242,BRA,2001,33.29,2.0,2.0,2.0,2.0
10252,GNQ,2001,3.95,,,,
10257,LBN,2001,4.07,,,,
10259,UZB,2001,4.13,2.0,0.0,0.0,1.0
10262,KHM,2001,4.17,0.0,0.0,0.0,0.0
10264,ARM,2001,4.23,1.0,2.0,0.0,1.0
10265,TLS,2001,4.25,,,,
10267,MNE,2001,4.26,1.0,2.0,1.0,2.0
10268,MKD,2001,4.32,2.0,0.0,1.0,1.0
10269,FSM,2001,4.39,,,,
10270,KEN,2001,4.41,1.0,1.0,0.0,1.0
10272,YEM,2001,4.51,0.0,0.0,0.0,1.0
10280,MMR,2001,4.66,1.0,1.0,1.0,1.0
10283,IRN,2001,4.84,1.0,1.0,1.0,2.0
10286,TON,2001,4.87,,,,
10289,IND,2001,4.93,1.0,2.0,1.0,2.0
10290,VEN,2001,41.24,,,,
10294,JAM,2001,45.56,2.0,1.0,1.0,2.0
10295,LSO,2001,45.86,,,,
10302,TUR,2001,5.09,1.0,2.0,0.0,2.0
10311,PRK,2001,5.5,,,,
10312,BDI,2001,5.53,0.0,0.0,0.0,0.0
10319,CHL,2001,5.57,,,,
10320,CUB,2001,5.6,2.0,2.0,2.0,2.0
10325,IDN,2001,5.8,1.0,1.0,1.0,1.0
10326,TKM,2001,5.77,,,,
10327,SLB,2001,5.94,1.0,0.0,0.0,1.0
10331,ZAF,2001,52.79,1.0,1.0,1.0,2.0
10332,HND,2001,53.37,1.0,0.0,1.0,0.0
10333,WSM,2001,6.02,0.0,0.0,1.0,0.0
10339,ATG,2001,6.26,,,,
10344,CRI,2001,6.4,0.0,2.0,2.0,2.0
10346,KIR,2001,6.51,1.0,1.0,0.0,1.0
10347,ISR,2001,6.51,1.0,2.0,2.0,2.0
10348,URY,2001,6.54,,,,
10353,SOM,2001,6.67,,,,
10354,RWA,2001,6.65,2.0,2.0,2.0,2.0
10355,GHA,2001,6.73,1.0,1.0,1.0,2.0
10356,MOZ,2001,6.67,1.0,0.0,2.0,1.0
10360,ALB,2001,6.83,1.0,2.0,1.0,1.0
10367,SLV,2001,64.97,1.0,0.0,1.0,1.0
10369,MWI,2001,7.06,1.0,1.0,2.0,2.0
10370,BOL,2001,7.12,1.0,0.0,0.0,1.0
10374,BEN,2001,7.35,1.0,0.0,2.0,2.0
10375,PAK,2001,7.35,,,,
10376,PER,2001,7.33,2.0,1.0,1.0,2.0
10379,STP,2001,7.35,0.0,0.0,0.0,0.0
10380,GEO,2001,7.35,1.0,0.0,0.0,2.0
10381,USA,2001,7.39,2.0,2.0,1.0,2.0
10390,SDN,2001,7.78,1.0,0.0,0.0,2.0
10391,KGZ,2001,7.85,1.0,1.0,1.0,2.0
10397,LKA,2001,8.11,,,,
10403,LAO,2001,8.49,0.0,0.0,0.0,1.0
10404,DJI,2001,8.63,,,,
10405,SLE,2001,8.61,,,,
10407,ARG,2001,8.81,,,,
10412,PNG,2001,8.98,0.0,0.0,0.0,1.0
10413,TZA,2001,8.97,1.0,0.0,1.0,1.0
10416,CPV,2001,9.19,,,,
10417,ZMB,2001,9.18,1.0,1.0,1.0,0.0
10420,AFG,2001,9.64,0.0,-1.0,0.0,1.0
10421,MDG,2001,9.56,1.0,0.0,1.0,1.0
10422,UGA,2001,9.63,1.0,1.0,0.0,1.0
10423,THA,2001,9.56,2.0,2.0,2.0,2.0
10427,CMR,2001,9.85,1.0,0.0,0.0,1.0
10429,LTU,2001,9.93,1.0,2.0,0.0,2.0
10430,COL,2001,95.17,0.0,1.0,2.0,2.0
10438,JPN,2000,0.65,2.0,2.0,-1.0,0.0
10439,QAT,2000,0.68,2.0,2.0,0.0,2.0
10451,OMN,2000,0.91,2.0,2.0,-1.0,2.0
10459,AUT,2000,1.01,2.0,1.0,2.0,2.0
10466,GRC,2000,1.13,,,,
10467,CHE,2000,1.05,1.0,1.0,1.0,2.0
10469,SWE,2000,1.13,2.0,2.0,2.0,2.0
10473,ISL,2000,1.16,2.0,1.0,1.0,1.0
10475,DEU,2000,1.19,2.0,2.0,2.0,2.0
10476,NLD,2000,1.16,2.0,2.0,0.0,2.0
10478,IRL,2000,1.2,,,,
10480,MLT,2000,1.21,,,,
10481,NOR,2000,1.24,0.0,1.0,0.0,1.0
10492,FRA,2000,1.32,,,,
10496,DNK,2000,1.41,,,,
10497,LUX,2000,1.45,,,,
10498,ESP,2000,1.38,1.0,2.0,2.0,2.0
10500,PRT,2000,1.44,2.0,2.0,1.0,2.0
10501,ITA,2000,1.36,1.0,1.0,2.0,2.0
10502,ARE,2000,1.49,1.0,-1.0,-1.0,-1.0
10506,NZL,2000,1.47,2.0,2.0,1.0,2.0
10507,SGP,2000,1.49,1.0,1.0,2.0,2.0
10512,SAU,2000,1.55,2.0,2.0,0.0,1.0
10513,BHR,2000,1.59,2.0,2.0,-1.0,2.0
10515,BRN,2000,1.56,0.0,0.0,0.0,1.0
10524,CZE,2000,1.6,2.0,2.0,2.0,2.0
10526,SVN,2000,1.61,0.0,2.0,1.0,2.0
10527,AUS,2000,1.65,2.0,2.0,2.0,0.0
10528,VNM,2000,1.69,2.0,2.0,2.0,1.0
10538,KOR,2000,1.82,,,,
10539,CAN,2000,1.78,2.0,2.0,2.0,2.0
10548,MAR,2000,1.91,2.0,2.0,1.0,2.0
10549,CYP,2000,1.91,0.0,1.0,1.0,1.0
10556,GAB,2000,10.17,0.0,0.0,0.0,0.0
10559,LTU,2000,10.18,1.0,2.0,0.0,2.0
10561,SEN,2000,10.26,0.0,0.0,1.0,1.0
10564,BFA,2000,10.49,0.0,0.0,0.0,0.0
10566,UKR,2000,10.58,,,,
10567,COM,2000,10.69,,,,
10572,ETH,2000,11.04,,,,
10574,TGO,2000,11.15,,,,
10575,MEX,2000,11.49,2.0,1.0,2.0,2.0
10579,NIC,2000,11.6,2.0,0.0,2.0,2.0
10580,GMB,2000,11.75,,,,
10581,PAN,2000,11.94,0.0,2.0,1.0,1.0
10582,TCD,2000,11.89,,,,
10585,GIN,2000,12.15,2.0,0.0,2.0,0.0
10587,COG,2000,12.35,,,,
10588,SYC,2000,12.38,1.0,2.0,1.0,2.0
10592,GNB,2000,13.07,,,,
10593,TTO,2000,13.26,2.0,2.0,1.0,2.0
10594,AGO,2000,13.31,,,,
10595,BLR,2000,13.36,2.0,2.0,2.0,2.0
10596,MDA,2000,13.38,2.0,0.0,0.0,2.0
10598,NGA,2000,13.39,0.0,0.0,1.0,1.0
10601,LVA,2000,13.71,1.0,0.0,0.0,1.0
10604,MLI,2000,14.02,,,,
10605,ZWE,2000,14.0,1.0,1.0,0.0,0.0
10606,ERI,2000,14.32,,,,
10607,COD,2000,14.46,,,,
10608,CIV,2000,14.49,,,,
10611,EST,2000,14.73,1.0,1.0,1.0,1.0
10613,NER,2000,14.8,0.0,2.0,0.0,1.0
10618,MRT,2000,15.19,1.0,0.0,0.0,0.0
10620,LBR,2000,15.29,1.0,1.0,1.0,1.0
10624,MNG,2000,15.74,1.0,0.0,0.0,2.0
10626,VCT,2000,15.99,,,,
10627,BWA,2000,16.02,0.0,1.0,2.0,2.0
10628,SUR,2000,16.1,,,,
10635,GUY,2000,17.1,1.0,0.0,0.0,1.0
10636,DOM,2000,17.25,1.0,2.0,0.0,2.0
10640,LCA,2000,18.52,,,,
10644,KAZ,2000,18.94,2.0,-1.0,2.0,2.0
10646,SSD,2000,19.12,,,,
10657,BEL,2000,2.01,2.0,1.0,1.0,2.0
10663,GBR,2000,2.09,2.0,2.0,1.0,2.0
10664,DZA,2000,2.17,1.0,2.0,1.0,2.0
10666,KWT,2000,2.17,0.0,2.0,0.0,2.0
10677,CHN,2000,2.33,1.0,2.0,1.0,2.0
10678,POL,2000,2.33,2.0,0.0,0.0,2.0
10682,MDV,2000,2.47,1.0,0.0,0.0,2.0
10684,SYR,2000,2.54,,,,
10689,TUN,2000,2.57,1.0,2.0,0.0,0.0
10690,SVK,2000,2.65,2.0,1.0,1.0,2.0
10691,HRV,2000,2.6,2.0,1.0,2.0,2.0
10692,HUN,2000,2.58,,,,
10695,BIH,2000,2.82,,,,
10699,FIN,2000,2.82,2.0,2.0,1.0,2.0
10703,FJI,2000,2.87,1.0,1.0,0.0,1.0
10708,BHS,2000,20.18,,,,
10709,PHL,2000,20.18,1.0,1.0,0.0,2.0
10710,HTI,2000,20.28,,,,
10717,BLZ,2000,21.72,2.0,1.0,2.0,2.0
10720,SWZ,2000,22.13,1.0,0.0,0.0,2.0
10726,IRQ,2000,23.43,1.0,2.0,0.0,2.0
10727,ECU,2000,23.45,0.0,0.0,0.0,2.0
10728,NAM,2000,23.55,,,,
10729,PRY,2000,23.74,,,,
10731,CAF,2000,24.06,,,,
10736,GTM,2000,26.86,0.0,0.0,0.0,2.0
10738,RUS,2000,28.07,0.0,2.0,1.0,1.0
10746,BGD,2000,3.05,1.0,1.0,0.0,1.0
10750,AZE,2000,3.07,0.0,0.0,0.0,1.0
10752,MUS,2000,3.09,,,,
10753,SRB,2000,3.14,2.0,1.0,0.0,2.0
10758,MYS,2000,3.17,2.0,2.0,0.0,1.0
10759,MKD,2000,3.19,2.0,0.0,1.0,1.0
10763,BTN,2000,3.32,0.0,0.0,1.0,1.0
10768,VUT,2000,3.52,0.0,0.0,0.0,0.0
10770,JOR,2000,3.54,0.0,2.0,0.0,2.0
10771,NPL,2000,3.46,1.0,0.0,0.0,1.0
10773,ISR,2000,3.51,1.0,2.0,2.0,2.0
10776,EGY,2000,3.57,1.0,1.0,0.0,1.0
10778,LBY,2000,3.71,,,,
10781,ROU,2000,3.73,2.0,2.0,2.0,2.0
10785,BGR,2000,3.83,2.0,2.0,0.0,1.0
10791,BRA,2000,32.32,2.0,2.0,2.0,2.0
10801,GNQ,2000,4.02,,,,
10805,LBN,2000,4.07,,,,
10808,KEN,2000,4.23,1.0,1.0,0.0,1.0
10809,ATG,2000,4.2,,,,
10810,UZB,2000,4.19,2.0,0.0,0.0,1.0
10811,TLS,2000,4.29,,,,
10815,MNE,2000,4.26,1.0,2.0,1.0,2.0
10816,FSM,2000,4.42,,,,
10818,GRD,2000,4.36,,,,
10819,TJK,2000,4.45,1.0,2.0,0.0,1.0
10821,ARM,2000,4.49,1.0,2.0,0.0,1.0
10822,YEM,2000,4.59,0.0,0.0,0.0,1.0
10824,MMR,2000,4.64,1.0,1.0,1.0,1.0
10827,KHM,2000,4.75,0.0,0.0,0.0,0.0
10830,TON,2000,4.78,,,,
10839,JAM,2000,42.06,2.0,1.0,1.0,2.0
10840,VEN,2000,42.09,,,,
10844,LSO,2000,45.95,,,,
10849,IRN,2000,4.97,1.0,1.0,1.0,2.0
10852,TUR,2000,5.09,1.0,2.0,0.0,2.0
10854,IND,2000,5.06,1.0,2.0,1.0,2.0
10867,CUB,2000,5.47,2.0,2.0,2.0,2.0
10870,BDI,2000,5.57,0.0,0.0,0.0,0.0
10873,CHL,2000,5.67,,,,
10877,IDN,2000,5.83,1.0,1.0,1.0,1.0
10882,HND,2000,52.14,1.0,0.0,1.0,0.0
10883,ZAF,2000,53.81,1.0,1.0,1.0,2.0
10885,SLB,2000,6.04,1.0,0.0,0.0,1.0
10887,PRK,2000,6.06,,,,
10888,ALB,2000,6.14,1.0,2.0,1.0,1.0
10889,USA,2000,6.14,2.0,2.0,1.0,2.0
10890,WSM,2000,6.24,0.0,0.0,1.0,0.0
10893,TKM,2000,6.19,,,,
10895,CRI,2000,6.33,0.0,2.0,2.0,2.0
10898,URY,2000,6.43,,,,
10900,MOZ,2000,6.55,1.0,0.0,2.0,1.0
10902,KIR,2000,6.58,1.0,1.0,0.0,1.0
10906,STP,2000,6.65,0.0,0.0,0.0,0.0
10912,SOM,2000,6.81,,,,
10913,GHA,2000,6.75,1.0,1.0,1.0,2.0
10914,RWA,2000,6.87,2.0,2.0,2.0,2.0
10915,GEO,2000,6.95,1.0,0.0,0.0,2.0
10916,SLV,2000,66.04,1.0,0.0,1.0,1.0
10917,MWI,2000,6.98,1.0,1.0,2.0,2.0
10920,BOL,2000,7.14,1.0,0.0,0.0,1.0
10924,PAK,2000,7.27,,,,
10928,BEN,2000,7.4,1.0,0.0,2.0,2.0
10929,PER,2000,7.43,2.0,1.0,1.0,2.0
10931,ARG,2000,7.38,,,,
10941,SDN,2000,7.81,1.0,0.0,0.0,2.0
10949,LKA,2000,8.11,,,,
10953,LAO,2000,8.61,0.0,0.0,0.0,1.0
10955,SLE,2000,8.59,,,,
10957,DJI,2000,8.76,,,,
10959,KGZ,2000,8.83,1.0,1.0,1.0,2.0
10962,TZA,2000,8.99,1.0,0.0,1.0,1.0
10964,PNG,2000,9.05,0.0,0.0,0.0,1.0
10966,ZMB,2000,9.24,1.0,1.0,1.0,0.0
10967,CPV,2000,9.25,,,,
10970,CMR,2000,9.52,1.0,0.0,0.0,1.0
10972,THA,2000,9.63,2.0,2.0,2.0,2.0
10974,UGA,2000,9.66,1.0,1.0,0.0,1.0
10975,AFG,2000,9.78,0.0,-1.0,0.0,1.0
10976,MDG,2000,9.84,1.0,0.0,1.0,1.0
10977,BRB,2000,9.81,,,,
10979,COL,2000,92.33,0.0,1.0,2.0,2.0
